,UA.VI,UA.VO,UA.DP,UA.DT,UA.ZT,UA.ZK,UA.ZP,UA.IF,UA.KV,UA.KH,UA.LH,UA.LV,UA.MY,UA.OD,UA.PL,UA.RV,UA.SM,UA.TP,UA.KK,UA.KS,UA.KM,UA.CK,UA.CV,UA.CH,UA.KR,UA.KC,UA.SC
29-5-2015 23:00,-419.01,-207.91,-1360.6,-1072.34,-269.2,-208.15,-612.58,-311.8,-520.56,-217.73,-299.79,-544.69,-282,-460.88,-589.36,-243.13,-250.94,-197.2,-770.61,-206.75,-272.12,-377.35,-151.67,-225.77,-226.63,-1436.37,-45.96
30-5-2015 00:00,-400.07,-193.77,-1321.95,-1011.96,-253.48,-190.52,-592.59,-293.06,-497.42,-205.47,-267.97,-510.23,-266.84,-425.23,-573.76,-227.83,-237.03,-183.33,-735.83,-193.03,-255.77,-363.16,-138.42,-213.55,-195.76,-1385.71,-39.58
30-5-2015 01:00,-396.17,-189.9,-1320.73,-999.82,-249.53,-185.12,-590.32,-288.4,-493.74,-202.68,-258.42,-501.56,-263.49,-415.74,-573.38,-223.69,-233.81,-179.38,-729.46,-189.33,-251.55,-360.93,-134.24,-210.77,-185.74,-1386.61,-37.55
30-5-2015 02:00,-395.82,-189.66,-1319.19,-997.86,-249.27,-184.88,-589.82,-288.03,-492.97,-202.39,-257.69,-500.84,-263.14,-414.88,-572.83,-223.47,-233.51,-179.19,-728.56,-189.1,-251.28,-360.62,-134.08,-210.51,-185.11,-1382.75,-37.4
30-5-2015 03:00,-396.68,-190.13,-1320.98,-999.13,-249.85,-185.42,-590.91,-288.66,-493.66,-202.77,-258.2,-501.88,-263.64,-415.63,-573.72,-224.06,-233.99,-179.67,-729.85,-189.56,-251.89,-361.33,-134.51,-210.93,-185.55,-1382.32,-37.47
30-5-2015 04:00,-398.77,-192.14,-1321.56,-1005.02,-251.92,-188.21,-592.16,-291.07,-495.46,-204.19,-262.96,-506.32,-265.37,-420.37,-573.96,-226.24,-235.65,-181.74,-733.12,-191.48,-254.09,-362.54,-136.7,-212.37,-190.57,-1380.62,-38.47
30-5-2015 05:00,-404.33,-197,-1326.84,-1021.13,-257.06,-194.75,-596.52,-297.1,-500.93,-207.87,-274.15,-517.38,-269.86,-431.98,-576.14,-231.52,-239.91,-186.67,-742.35,-196.14,-259.53,-366.14,-141.75,-216.08,-202.06,-1382.74,-40.79
30-5-2015 06:00,-423.85,-206.75,-1389.57,-1070.78,-269.65,-204.57,-624.92,-311.66,-525.01,-218.01,-288.23,-542.82,-282.99,-453.5,-603.35,-242.93,-251.61,-195.94,-778.11,-205.83,-272.27,-383.66,-148.93,-226.6,-212.8,-1448.02,-42.96
30-5-2015 07:00,-453.61,-220.47,-1492.58,-1146.03,-287.98,-217.47,-670.3,-332.87,-562.7,-233.08,-305.94,-579.6,-302.65,-483.5,-648.02,-259.17,-268.97,-208.79,-833.35,-219.56,-290.69,-411.16,-158.19,-242.28,-224.68,-1558.54,-45.38
30-5-2015 08:00,-471.69,-229.22,-1553.67,-1193.34,-299.43,-226,-697.28,-346.18,-585.78,-242.5,-318.41,-602.88,-314.85,-503.18,-674.35,-269.38,-279.77,-217.01,-867.07,-228.28,-302.22,-427.65,-164.33,-252.01,-233.76,-1626.24,-47.25
30-5-2015 09:00,-477.13,-231.88,-1574.01,-1210.37,-302.9,-228.51,-705.63,-350.35,-593.74,-245.57,-322.99,-610.37,-318.78,-510.06,-682.79,-272.36,-283.2,-219.41,-878,-230.94,-305.69,-432.7,-166.05,-255.1,-237.15,-1655,-48
30-5-2015 10:00,-478.84,-232.13,-1587.52,-1219.77,-303.55,-228.08,-709.78,-351.37,-598.33,-246.7,-323.61,-612.37,-320.23,-512.13,-688.03,-272.52,-284.29,-219.36,-883.03,-231.27,-306.23,-434.87,-165.46,-256.11,-236.72,-1683.05,-48.03
30-5-2015 11:00,-479.25,-232.72,-1588.21,-1223.43,-304.11,-228.9,-709.91,-352.14,-599.41,-247.25,-325.84,-613.97,-320.85,-514.33,-688.05,-273.04,-284.85,-219.9,-884.24,-231.84,-306.81,-435.06,-166.04,-256.58,-238.97,-1688.34,-48.53
30-5-2015 12:00,-478.95,-232.63,-1587.01,-1222.81,-303.96,-228.85,-709.39,-351.97,-599.04,-247.12,-325.83,-613.7,-320.68,-514.17,-687.51,-272.92,-284.7,-219.82,-883.7,-231.75,-306.67,-434.77,-166.01,-256.45,-239.04,-1687.17,-48.55
30-5-2015 13:00,-478.72,-232.6,-1584.65,-1220.91,-303.87,-228.94,-708.76,-351.81,-598.18,-246.92,-325.6,-613.34,-320.43,-513.7,-686.65,-272.93,-284.52,-219.85,-882.83,-231.7,-306.61,-434.44,-166.13,-256.28,-239,-1681.37,-48.51
30-5-2015 14:00,-477.16,-230.92,-1585.1,-1216.06,-302.19,-226.53,-708.11,-349.83,-596.85,-245.77,-321.35,-609.65,-319.05,-509.59,-686.89,-271.14,-283.18,-218.12,-880.39,-230.1,-304.8,-433.65,-164.26,-255.13,-234.47,-1683.22,-47.6
30-5-2015 15:00,-477.2,-231.07,-1583.94,-1215.7,-302.32,-226.81,-707.85,-349.94,-596.59,-245.79,-321.69,-609.85,-319.07,-509.8,-686.45,-271.31,-283.22,-218.3,-880.22,-230.24,-304.95,-433.56,-164.5,-255.16,-234.92,-1680.49,-47.68
30-5-2015 16:00,-478.14,-231.89,-1586.5,-1220.56,-303.19,-227.85,-708.82,-351.08,-598.31,-246.59,-324.14,-612.06,-320.03,-512.44,-687.29,-272.12,-284.08,-219.07,-882.4,-231.04,-305.85,-434.26,-165.23,-255.9,-237.28,-1687.45,-48.19
30-5-2015 17:00,-475.49,-231.07,-1575.64,-1215.14,-301.85,-227.37,-704.16,-349.59,-595.03,-245.47,-324.16,-609.65,-318.5,-511.1,-682.45,-271.02,-282.76,-218.32,-877.56,-230.19,-304.55,-431.58,-164.92,-254.69,-238,-1677.33,-48.36
30-5-2015 18:00,-469.58,-228.67,-1552.6,-1199.74,-298.45,-225.42,-694.48,-345.63,-587.04,-242.54,-321.58,-602.82,-314.65,-505.76,-672.53,-268.14,-279.41,-216.16,-866.21,-227.75,-301.18,-425.87,-163.6,-251.64,-236.82,-1650.42,-48.1
30-5-2015 19:00,-459.24,-224.98,-1509.82,-1173.97,-292.88,-222.89,-676.72,-339.2,-572.99,-237.65,-318.96,-591.91,-308.15,-497.96,-654,-263.58,-273.82,-212.9,-846.34,-223.96,-295.72,-415.57,-161.97,-246.53,-236.93,-1601.55,-48.1
30-5-2015 20:00,-446.69,-220.15,-1459.25,-1141.47,-285.86,-219.23,-655.68,-331.03,-555.83,-231.52,-314.37,-577.89,-300.05,-487.3,-632.21,-257.74,-266.83,-208.59,-822.12,-219.04,-288.8,-403.26,-159.56,-240.16,-235.49,-1542.1,-47.76
30-5-2015 21:00,-434.16,-215.34,-1407.47,-1107.33,-278.86,-215.65,-634.51,-322.8,-538.07,-225.26,-309.35,-563.65,-291.82,-476.13,-610.1,-251.99,-259.75,-204.36,-797.45,-214.13,-281.92,-390.9,-157.25,-233.71,-233.74,-1477.45,-47.33
30-5-2015 22:00,-427.27,-211.89,-1383.38,-1087.23,-274.41,-212.26,-624.23,-317.52,-528.62,-221.46,-303.68,-554.25,-286.95,-467.7,-599.95,-248.07,-255.46,-201.17,-784.09,-210.68,-277.44,-384.62,-154.86,-229.85,-229.42,-1446.5,-46.4
30-5-2015 23:00,-417.16,-205.83,-1356.16,-1059.44,-267.13,-205.4,-611.23,-309.01,-516.42,-215.73,-292.6,-539.05,-279.68,-453.53,-588.33,-241.22,-248.88,-195.3,-765.72,-204.73,-269.97,-376.18,-149.75,-224,-219.54,-1417.19,-44.38
31-5-2015 00:00,-409.3,-201.95,-1331.29,-1040.41,-262.1,-201.5,-599.8,-303.24,-507.03,-211.75,-287.34,-529.04,-274.5,-445.3,-577.43,-236.64,-244.25,-191.59,-751.56,-200.89,-264.88,-369.13,-146.88,-219.83,-215.6,-1393.34,-43.61
31-5-2015 01:00,-402.74,-196.09,-1322.33,-1016.75,-255.94,-193.73,-594.42,-295.79,-498.98,-206.98,-272.51,-515.05,-268.73,-429.83,-574.21,-230.48,-238.89,-185.79,-739.43,-195.24,-258.39,-364.79,-141,-215.17,-200.64,-1377.72,-40.5
31-5-2015 02:00,-400.56,-194.23,-1319.33,-1009.71,-253.96,-191.29,-592.53,-293.43,-496.5,-205.49,-268.1,-510.69,-266.91,-425.17,-573.04,-228.49,-237.19,-183.94,-735.56,-193.45,-256.31,-363.31,-139.14,-213.69,-196.2,-1374.07,-39.59
31-5-2015 03:00,-402.18,-195.8,-1319.78,-1014.27,-255.57,-193.47,-593.51,-295.31,-497.9,-206.6,-271.8,-514.14,-268.25,-428.85,-573.23,-230.19,-238.49,-185.55,-738.11,-194.94,-258.03,-364.25,-140.84,-214.81,-200.09,-1372.68,-40.36
31-5-2015 04:00,-408.7,-202.44,-1320.44,-1034.3,-262.3,-202.82,-596.95,-303.23,-503.78,-211.29,-288.24,-528.87,-273.89,-445.03,-573.3,-237.3,-243.92,-192.36,-748.55,-201.28,-265.22,-367.84,-148.12,-219.49,-217.45,-1368.47,-43.87
31-5-2015 05:00,-421.33,-213.26,-1336.64,-1074.38,-273.82,-217.12,-607.64,-316.91,-517.73,-219.87,-313.87,-554.17,-284.36,-471.98,-579.65,-248.92,-253.73,-203.19,-770.67,-211.69,-277.35,-376.31,-159.05,-228.04,-243.38,-1386.58,-49.17
31-5-2015 06:00,-447.45,-227.44,-1424.88,-1156.23,-291.51,-231.76,-645.09,-338.14,-554.52,-235.06,-340.37,-592.52,-303.66,-508.3,-616.19,-264.65,-270.76,-216.33,-822.13,-225.77,-295.25,-399.57,-169.42,-243.26,-265.1,-1509.75,-53.86
31-5-2015 07:00,-482.89,-243.44,-1553.49,-1250.52,-313.1,-246.33,-700.27,-363.34,-601.49,-253.3,-361.58,-636.48,-327.39,-544.71,-671.4,-283.44,-291.58,-231.08,-889.5,-241.84,-316.84,-432.75,-179.65,-262.08,-278.82,-1659.66,-56.76
31-5-2015 08:00,-501.67,-251.72,-1620.32,-1297,-324.39,-253.82,-729.53,-376.35,-625.29,-262.62,-371.27,-658.89,-339.6,-562.44,-700.47,-293.35,-302.32,-238.79,-924.35,-250.15,-328.13,-450.34,-184.98,-271.81,-284.64,-1730.42,-57.93
31-5-2015 09:00,-506.45,-253.76,-1635.94,-1306.43,-327.21,-255.69,-736.87,-379.48,-630.53,-264.77,-372.89,-664.11,-342.47,-566.03,-707.55,-295.91,-304.89,-240.77,-932.59,-252.19,-330.97,-454.77,-186.38,-274.15,-285.39,-1741.66,-58.03
31-5-2015 10:00,-507.49,-253.33,-1641.23,-1303.37,-327.17,-254.7,-739.56,-379.16,-630.65,-264.55,-369.13,-662.98,-342.39,-563.17,-710.46,-295.81,-304.8,-240.39,-933.55,-251.82,-330.88,-456.15,-185.7,-274.13,-281.22,-1737.54,-57.09
31-5-2015 11:00,-507.21,-252.72,-1640.91,-1299.38,-326.64,-253.83,-739.68,-378.39,-629.56,-263.98,-366.6,-661.32,-341.77,-560.75,-710.68,-295.31,-304.25,-239.85,-932.42,-251.23,-330.31,-456.08,-185.09,-273.67,-278.64,-1731.45,-56.51
31-5-2015 12:00,-506.27,-251.65,-1640.75,-1295.41,-325.58,-252.31,-739.29,-377.09,-628.43,-263.18,-363.57,-658.83,-340.82,-557.8,-710.76,-294.22,-303.36,-238.77,-930.69,-250.21,-329.18,-455.6,-183.94,-272.9,-275.48,-1729.92,-55.86
31-5-2015 13:00,-506.19,-251.71,-1639.5,-1294.75,-325.6,-252.46,-738.95,-377.09,-628.06,-263.13,-363.7,-658.82,-340.75,-557.79,-710.28,-294.29,-303.32,-238.86,-930.35,-250.25,-329.22,-455.45,-184.08,-272.86,-275.72,-1727.2,-55.89
31-5-2015 14:00,-506.45,-251.91,-1640.66,-1296.45,-325.82,-252.68,-739.29,-377.4,-628.7,-263.37,-364.39,-659.44,-341.04,-558.58,-710.66,-294.46,-303.56,-239.03,-931.07,-250.45,-329.44,-455.67,-184.22,-273.08,-276.34,-1730.54,-56.04
31-5-2015 15:00,-507.21,-252.52,-1644.8,-1302.54,-326.49,-253.33,-740.41,-378.37,-630.95,-264.19,-366.74,-661.46,-342,-561.26,-711.99,-294.96,-304.36,-239.5,-933.49,-251.06,-330.1,-456.36,-184.59,-273.77,-278.43,-1743.58,-56.54
31-5-2015 16:00,-509.67,-254.88,-1648.6,-1313.35,-328.92,-256.46,-742.34,-381.4,-634.53,-266.19,-373.32,-667.28,-344.39,-568.04,-713.16,-297.35,-306.55,-241.79,-938.48,-253.34,-332.66,-457.96,-186.91,-275.67,-285.03,-1753.74,-57.94
31-5-2015 17:00,-508.14,-255.75,-1634.11,-1311.41,-329.15,-258.61,-737.22,-381.75,-631.7,-266.04,-377.96,-668.34,-343.99,-570.78,-706.74,-298.03,-306.39,-242.84,-935.03,-254.07,-333.08,-455.5,-188.68,-275.43,-290.89,-1736.99,-59.13
31-5-2015 18:00,-501.1,-253.16,-1606.59,-1295.3,-325.31,-256.7,-725.42,-377.39,-622.75,-262.82,-376.32,-661.02,-339.68,-565.76,-694.65,-294.79,-302.64,-240.49,-921.97,-251.44,-329.29,-448.6,-187.38,-272,-290.96,-1708.96,-59.16
31-5-2015 19:00,-485.38,-246.14,-1550.75,-1255.66,-315.79,-250.28,-701.03,-366.38,-602.65,-254.93,-367.71,-641.98,-329.36,-550.46,-670.43,-286.43,-293.56,-233.95,-892.66,-244.39,-319.75,-433.91,-182.82,-263.79,-285.57,-1648.51,-58.06
31-5-2015 20:00,-468.03,-238.11,-1485.72,-1205.16,-305.07,-242.96,-673.93,-353.66,-578.23,-245.58,-355.57,-619.45,-317.29,-530.81,-643,-277.23,-283.03,-226.66,-858.57,-236.32,-309.05,-417.64,-177.78,-254.29,-277.27,-1563.67,-56.24
31-5-2015 21:00,-451,-230.22,-1423.66,-1157.8,-294.55,-235.67,-647.58,-341.27,-555.1,-236.58,-344.2,-597.67,-305.64,-512.19,-616.59,-268.08,-272.83,-219.42,-825.75,-228.41,-298.52,-401.75,-172.69,-245.08,-269.52,-1487.42,-54.57
31-5-2015 22:00,-441.71,-224.8,-1397.39,-1131.97,-287.97,-229.64,-635.31,-333.56,-543.62,-231.34,-334.42,-583.9,-298.97,-499.43,-605.41,-261.95,-266.82,-214.2,-808.66,-223.07,-291.79,-393.87,-168.23,-239.72,-260.95,-1457.96,-52.81
31-5-2015 23:00,-427.01,-214.78,-1365.86,-1091.38,-276.49,-217.46,-618.66,-320.14,-527.03,-222.63,-314.4,-559.74,-288.05,-475.97,-591.95,-250.78,-256.77,-204.29,-782.78,-213.32,-279.87,-382.45,-159,-230.85,-241.87,-1427.93,-48.95
1-6-2015 00:00,-406.54,-200.25,-1324.72,-1033.52,-260.08,-199.51,-596.41,-300.91,-504,-210.23,-284.35,-524.92,-272.56,-441.54,-574.54,-234.69,-242.48,-189.9,-746.77,-199.22,-262.79,-366.88,-145.36,-218.25,-212.85,-1388.07,-43.06
1-6-2015 01:00,-400.75,-194.82,-1317.97,-1011.9,-254.45,-192.22,-592.07,-294.08,-496.88,-205.88,-270.25,-512.03,-267.34,-427.06,-572.28,-229.03,-237.61,-184.52,-736.05,-194,-256.85,-363.21,-139.84,-214.03,-198.52,-1374.7,-40.08
1-6-2015 02:00,-398.59,-192.35,-1318.76,-1004.33,-252.03,-188.68,-591.31,-291.18,-494.84,-204.17,-263.73,-506.56,-265.31,-420.8,-572.79,-226.45,-235.64,-182,-732.5,-191.66,-254.24,-362.16,-137.1,-212.35,-191.59,-1376,-38.67
1-6-2015 03:00,-401.26,-195.25,-1317.6,-1012.16,-254.91,-192.84,-592.37,-294.56,-496.94,-206.11,-270.91,-512.83,-267.63,-427.7,-572.25,-229.55,-237.92,-185,-736.55,-194.41,-257.35,-363.5,-140.36,-214.3,-199.28,-1371.26,-40.21
1-6-2015 04:00,-406.91,-200.93,-1318.8,-1029.67,-260.69,-200.79,-595.5,-301.37,-502.17,-210.17,-284.97,-525.49,-272.51,-441.6,-572.56,-235.63,-242.61,-190.82,-745.7,-199.83,-263.51,-366.67,-146.54,-218.35,-214.07,-1368.94,-43.2
1-6-2015 05:00,-416.35,-208.88,-1332.82,-1060.83,-269.19,-211.18,-603.89,-311.53,-513.19,-216.64,-303.97,-544.35,-280.41,-461.79,-577.99,-244.12,-249.96,-198.71,-762.69,-207.5,-272.45,-373.15,-154.43,-224.76,-233.13,-1387.73,-47.13
1-6-2015 06:00,-443.85,-223.96,-1424.17,-1146.36,-287.93,-226.9,-642.96,-333.98,-551.52,-232.63,-332.19,-584.88,-300.7,-500.17,-615.87,-260.87,-267.9,-212.73,-816.56,-222.45,-291.43,-397.5,-165.61,-240.79,-256.46,-1513.76,-52.14
1-6-2015 07:00,-480.33,-241.14,-1551.85,-1243.52,-310.68,-243.19,-698.44,-360.53,-599.2,-251.62,-356.32,-631.34,-325.35,-539.34,-670.69,-280.92,-289.61,-228.72,-885.43,-239.63,-314.27,-431.16,-177.2,-260.38,-273.34,-1660.7,-55.66
1-6-2015 08:00,-499.56,-249.9,-1618.37,-1291.16,-322.46,-251.37,-727.86,-374.1,-623.3,-261.25,-367.17,-654.78,-337.93,-558.18,-699.64,-291.36,-300.73,-236.94,-920.92,-248.4,-326.09,-448.97,-183.09,-270.43,-280.42,-1730.2,-57.08
1-6-2015 09:00,-504.36,-251.62,-1636.02,-1300.38,-325.05,-252.67,-735.8,-376.96,-628.79,-263.29,-367.7,-659.43,-340.7,-560.96,-707.61,-293.61,-303.17,-238.56,-929.35,-250.16,-328.66,-453.64,-184.02,-272.66,-279.88,-1744.19,-56.93
1-6-2015 10:00,-504.88,-250.87,-1639.98,-1295.84,-324.62,-251.3,-737.85,-376.18,-628.28,-262.77,-363.31,-657.49,-340.23,-557.32,-709.96,-293.14,-302.73,-237.87,-929.35,-249.46,-328.16,-454.58,-183.05,-272.34,-275.13,-1738.62,-55.87
1-6-2015 11:00,-503.55,-249.64,-1637.04,-1289.3,-323.35,-249.73,-736.64,-374.55,-626.03,-261.64,-359.74,-654.32,-338.89,-553.55,-709.02,-291.93,-301.52,-236.72,-926.42,-248.27,-326.83,-453.65,-181.91,-271.29,-271.63,-1730.38,-55.11
1-6-2015 12:00,-502.5,-248.97,-1633.7,-1285.36,-322.56,-248.97,-735.27,-373.58,-624.42,-260.95,-358.17,-652.51,-338.03,-551.64,-707.71,-291.22,-300.76,-236.1,-924.24,-247.61,-326.03,-452.77,-181.38,-270.61,-270.23,-1724.51,-54.8
1-6-2015 13:00,-503.08,-249.37,-1634.38,-1286.32,-323.02,-249.49,-735.84,-374.08,-624.82,-261.24,-358.82,-653.37,-338.4,-552.38,-708.07,-291.7,-301.12,-236.52,-925.07,-248,-326.51,-453.18,-181.79,-270.93,-270.89,-1723.63,-54.92
1-6-2015 14:00,-503.69,-249.67,-1637.09,-1288.72,-323.4,-249.74,-736.84,-374.57,-625.91,-261.62,-359.45,-654.28,-338.88,-553.3,-709.15,-292.01,-301.53,-236.76,-926.44,-248.3,-326.89,-453.78,-181.95,-271.3,-271.35,-1728.46,-55.03
1-6-2015 15:00,-503.74,-249.79,-1639.7,-1292.82,-323.51,-249.79,-737.15,-374.89,-627.35,-262.01,-360.82,-655.12,-339.31,-554.83,-709.82,-291.96,-301.84,-236.75,-927.61,-248.43,-326.97,-453.92,-181.87,-271.57,-272.5,-1739.99,-55.35
1-6-2015 16:00,-506.57,-252.45,-1644.03,-1304.79,-326.27,-253.33,-739.4,-378.31,-631.34,-264.25,-368.11,-661.66,-341.99,-562.37,-711.21,-294.67,-304.31,-239.34,-933.24,-251,-329.87,-455.76,-184.5,-273.71,-279.81,-1750.78,-56.89
1-6-2015 17:00,-505.5,-253.33,-1632.44,-1303.92,-326.64,-255.31,-735.37,-378.81,-629.27,-264.28,-372.35,-662.94,-341.84,-565.08,-706.04,-295.41,-304.33,-240.38,-930.78,-251.77,-330.4,-453.87,-186.12,-273.64,-285.06,-1737.61,-57.96
1-6-2015 18:00,-499.48,-251.24,-1608.19,-1290.27,-323.43,-253.89,-725.06,-375.18,-621.53,-261.57,-371.36,-656.89,-338.19,-561.1,-695.38,-292.75,-301.18,-238.49,-919.55,-249.62,-327.26,-447.89,-185.17,-270.75,-285.6,-1712.77,-58.09
1-6-2015 19:00,-483.53,-244.06,-1551.8,-1249.97,-313.74,-247.29,-700.4,-363.97,-601.16,-253.54,-362.45,-637.48,-327.71,-545.44,-670.94,-284.22,-291.95,-231.81,-889.83,-242.42,-317.54,-433.02,-180.48,-262.4,-279.93,-1651.69,-56.93
1-6-2015 20:00,-465.32,-235.45,-1485.08,-1197.27,-302.35,-239.24,-672.35,-350.47,-575.85,-243.7,-349.17,-613.56,-315.01,-524.46,-642.77,-274.35,-280.84,-223.93,-854.27,-233.78,-306.14,-416.08,-174.88,-252.39,-270.53,-1565.69,-54.88
1-6-2015 21:00,-448.94,-228.02,-1424.36,-1151.75,-292.35,-232.52,-646.71,-338.69,-553.45,-235.09,-338.76,-592.89,-303.85,-506.94,-616.92,-265.72,-271.09,-217.14,-822.6,-226.32,-296.15,-400.7,-170.23,-243.58,-263.69,-1490.72,-53.4
1-6-2015 22:00,-439.68,-222.59,-1398.41,-1126.06,-285.77,-226.47,-634.55,-330.99,-542.06,-229.87,-328.93,-579.13,-297.21,-494.17,-605.87,-259.59,-265.09,-211.91,-805.62,-220.98,-289.42,-392.87,-165.74,-238.24,-255.06,-1461.8,-51.63
1-6-2015 23:00,-426.13,-213.41,-1368.87,-1088.59,-275.24,-215.35,-619.08,-318.67,-526.68,-221.85,-310.66,-556.95,-287.15,-472.66,-593.27,-249.35,-255.85,-202.85,-781.69,-212.04,-278.49,-382.29,-157.32,-230.08,-237.7,-1433.29,-48.12
2-6-2015 00:00,-413.77,-206.26,-1332.71,-1053.18,-266.53,-207.49,-602.54,-308.41,-510.96,-214.81,-297.56,-538.57,-278.21,-455.5,-578,-241.3,-247.82,-196.01,-758.62,-204.99,-269.6,-371.73,-151.54,-222.92,-226.34,-1390.22,-45.76
2-6-2015 01:00,-407.17,-200.6,-1322.31,-1029.79,-260.51,-200.11,-596.69,-301.15,-502.75,-210.12,-283.55,-524.98,-272.51,-440.65,-574.12,-235.34,-242.55,-190.44,-746.36,-199.54,-263.29,-367.2,-145.98,-218.32,-212.34,-1373.07,-42.85
2-6-2015 02:00,-405.16,-198.55,-1321.47,-1022.79,-258.44,-197.26,-595.54,-298.66,-500.63,-208.61,-278.26,-520.3,-270.7,-435.4,-573.92,-233.18,-240.82,-188.37,-742.9,-197.58,-261.08,-366.06,-143.79,-216.84,-206.83,-1371.8,-41.72
2-6-2015 03:00,-408.03,-200.98,-1324.39,-1030.65,-261.03,-200.5,-597.9,-301.68,-503.37,-210.44,-283.66,-525.81,-272.95,-441.06,-575.18,-235.85,-242.97,-190.84,-747.59,-199.92,-263.82,-367.96,-146.3,-218.7,-212.36,-1372.35,-42.82
2-6-2015 04:00,-413.75,-206.3,-1328.41,-1048.14,-266.56,-207.76,-601.89,-308.19,-509.02,-214.4,-296.42,-537.86,-277.75,-454.02,-576.72,-241.57,-247.53,-196.24,-757.12,-205.01,-269.69,-371.48,-151.92,-222.66,-225.58,-1373.94,-45.5
2-6-2015 05:00,-423.73,-214.01,-1347.33,-1080.35,-275.03,-217.51,-611.97,-318.31,-521.1,-220.97,-314.12,-556.51,-285.84,-473.53,-584.28,-249.87,-254.99,-203.82,-775.36,-212.47,-278.52,-378.78,-159.26,-229.2,-242.92,-1399.1,-49.09
2-6-2015 06:00,-450.96,-228.68,-1439.38,-1164.85,-293.39,-232.6,-651.13,-340.31,-559.25,-236.7,-341.18,-596.18,-305.84,-510.87,-622.49,-266.19,-272.64,-217.42,-828.84,-227.05,-297.09,-403.07,-169.96,-244.99,-264.99,-1526.1,-53.84
2-6-2015 07:00,-487.5,-245.85,-1567.46,-1262.08,-316.15,-248.86,-706.76,-366.87,-607.01,-255.72,-365.21,-642.64,-330.51,-549.99,-677.48,-286.25,-294.37,-233.4,-897.83,-244.22,-319.94,-436.81,-181.52,-264.59,-281.73,-1673.39,-57.34
2-6-2015 08:00,-506.11,-254.24,-1632.44,-1308.17,-327.48,-256.61,-735.41,-379.92,-630.42,-265,-375.41,-665.17,-342.66,-568.01,-705.77,-296.26,-305.1,-241.25,-932.24,-252.63,-331.3,-454.11,-187.08,-274.29,-288.23,-1741.55,-58.65
2-6-2015 09:00,-510.44,-255.93,-1647.37,-1316.38,-329.91,-258.03,-742.3,-382.6,-635.19,-266.87,-376.29,-669.57,-345.18,-570.79,-712.54,-298.43,-307.34,-242.87,-939.71,-254.33,-333.74,-458.21,-188.13,-276.34,-288.24,-1752.43,-58.6
2-6-2015 10:00,-511.29,-255.24,-1653,-1312.63,-329.63,-256.65,-745.01,-381.99,-635.17,-266.49,-371.82,-667.89,-344.91,-567.28,-715.61,-298.06,-307.06,-242.23,-940.37,-253.71,-333.37,-459.52,-187.14,-276.16,-283.3,-1748.84,-57.5
2-6-2015 11:00,-509.67,-253.99,-1648.42,-1305.43,-328.26,-255.14,-743.17,-380.25,-632.48,-265.26,-368.43,-664.55,-343.41,-563.48,-713.96,-296.79,-305.73,-241.07,-936.85,-252.49,-331.95,-458.26,-186.06,-274.99,-280.09,-1738.63,-56.8
2-6-2015 12:00,-508.56,-253.36,-1644.45,-1301.47,-327.48,-254.49,-741.57,-379.3,-630.76,-264.56,-367.1,-662.8,-342.54,-561.72,-712.37,-296.12,-304.96,-240.5,-934.54,-251.86,-331.17,-457.27,-185.62,-274.31,-278.98,-1732.15,-56.55
2-6-2015 13:00,-508.87,-253.58,-1644.62,-1301.77,-327.73,-254.79,-741.85,-379.56,-630.9,-264.7,-367.4,-663.24,-342.72,-562.07,-712.51,-296.39,-305.15,-240.74,-934.92,-252.07,-331.44,-457.48,-185.86,-274.47,-279.31,-1730.95,-56.61
2-6-2015 14:00,-509.07,-253.92,-1644.64,-1303.51,-328.04,-255.27,-741.83,-379.98,-631.36,-264.98,-368.62,-664.1,-343.04,-563.22,-712.38,-296.7,-305.43,-241.06,-935.47,-252.4,-331.77,-457.55,-186.21,-274.72,-280.57,-1732.88,-56.88
2-6-2015 15:00,-509.82,-254.56,-1648.37,-1309.44,-328.73,-255.99,-742.84,-380.97,-633.51,-265.79,-371.07,-666.15,-343.98,-565.95,-713.55,-297.23,-306.23,-241.57,-937.81,-253.03,-332.45,-458.19,-186.64,-275.41,-282.79,-1745.07,-57.41
2-6-2015 16:00,-513.13,-257.22,-1655.53,-1322.18,-331.61,-259.33,-746.19,-384.51,-638.17,-268.17,-377.8,-672.83,-346.88,-573.31,-716.2,-299.99,-308.86,-244.13,-944.37,-255.61,-335.45,-460.62,-189.11,-277.72,-289.33,-1758.73,-58.8
2-6-2015 17:00,-511.76,-257.87,-1643.48,-1320.44,-331.72,-261.01,-741.88,-384.71,-635.78,-268,-381.53,-673.56,-346.49,-575.45,-710.85,-300.48,-308.67,-244.93,-941.39,-256.16,-335.72,-458.52,-190.5,-277.46,-294.07,-1745.12,-59.76
2-6-2015 18:00,-504.99,-255.47,-1616.42,-1305,-328.09,-259.34,-730.35,-380.59,-627.09,-264.93,-380.26,-666.68,-342.37,-570.85,-698.95,-297.45,-305.1,-242.76,-928.77,-253.7,-332.15,-451.82,-189.38,-274.19,-294.5,-1717.34,-59.87
2-6-2015 19:00,-488.89,-248.37,-1558.65,-1264.5,-318.41,-252.94,-705.2,-369.4,-606.44,-256.89,-371.77,-647.35,-331.85,-555.43,-673.89,-288.98,-295.85,-236.17,-898.7,-246.57,-322.46,-436.71,-184.84,-265.81,-289.37,-1654.71,-58.82
